Country,Year,Month,Quarter,Week,"Notes Issued (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes In Circulation (UOM:INR(IndianRupees)), Scaling Factor:10000000","Notes Held In Banking Department (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Market Stabilisation Scheme (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposit Of Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits (UOM:INR(IndianRupees)), Scaling Factor:10000000","Deposits Of Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Foreign Currency Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Gold Coin And Bullion (UOM:INR(IndianRupees)), Scaling Factor:10000000","Rupee Securities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To The Central Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To State Governments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Nabard (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled Commercial Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Scheduled State Co-Operative Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Industrial Development Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Export-Import Bank Of India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Others (UOM:INR(IndianRupees)), Scaling Factor:10000000","Loans And Advances To Financial Institution Outside India (UOM:INR(IndianRupees)), Scaling Factor:10000000","Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Commercial Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Treasury Bills Purchased And Discounted (UOM:INR(IndianRupees)), Scaling Factor:10000000","Investments (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000","Total Assets (UOM:INR(IndianRupees)), Scaling Factor:10000000"
India,"Financial Year (Apr - Mar), 2006","December, 2006","October - December, 2006","Week 39, 2006",469129.0,469112.0,17.0,256772.0,45682.0,37314.0,41.0,153079.0,1945.0,6958.0,11753.0,,174811.0,900712.0,752738.0,28824.0,102447.0,8428.0,,472.0,2669.0,4893.0,21.0,,,373.0,,,,,3973.0,4302.0,900712.0
India,"Financial Year (Apr - Mar), 2006","December, 2006","October - December, 2006","Week 38, 2006",469684.0,469665.0,19.0,240267.0,53634.0,38749.0,41.0,127961.0,1886.0,6518.0,11478.0,,178898.0,888849.0,754422.0,29067.0,90476.0,6752.0,,56.0,2859.0,3521.0,6.0,,,310.0,,,,,3973.0,4159.0,888849.0
India,"Financial Year (Apr - Mar), 2006","December, 2006","October - December, 2006","Week 37, 2006",470828.0,470810.0,18.0,219195.0,22716.0,37918.0,41.0,138655.0,1896.0,6479.0,11490.0,,177165.0,867188.0,752427.0,29067.0,72427.0,5398.0,,82.0,2649.0,2381.0,21.0,,,265.0,,,,,3973.0,3897.0,867188.0
India,"Financial Year (Apr - Mar), 2006","December, 2006","October - December, 2006","Week 36, 2006",467964.0,467940.0,24.0,195627.0,7325.0,38847.0,41.0,129913.0,1621.0,6456.0,11424.0,,178839.0,842429.0,752582.0,29067.0,50171.0,1818.0,,649.0,908.0,170.0,7.0,,,84.0,,,,,3973.0,4819.0,842429.0
India,"Financial Year (Apr - Mar), 2006","December, 2006","October - December, 2006","Week 35, 2006",460299.0,460269.0,29.0,195349.0,9353.0,37913.0,41.0,127869.0,1742.0,6526.0,11905.0,,182306.0,837953.0,752444.0,29067.0,43409.0,2535.0,,385.0,1965.0,80.0,21.0,,,84.0,,,,,3973.0,6525.0,837953.0
India,"Financial Year (Apr - Mar), 2006","November, 2006","October - December, 2006","Week 34, 2006",460598.0,460556.0,42.0,201179.0,11405.0,37917.0,41.0,131749.0,1755.0,6386.0,11926.0,,174882.0,836659.0,745118.0,27320.0,52409.0,2956.0,,196.0,2657.0,4.0,15.0,,,84.0,,,,,3973.0,4884.0,836659.0
India,"Financial Year (Apr - Mar), 2006","November, 2006","October - December, 2006","Week 33, 2006",462606.0,462593.0,13.0,207328.0,18213.0,36983.0,41.0,132146.0,1793.0,6496.0,11656.0,,169136.0,839068.0,736528.0,27320.0,,3211.0,,292.0,2490.0,324.0,21.0,,,84.0,,,,,3973.0,4181.0,839068.0
India,"Financial Year (Apr - Mar), 2006","November, 2006","October - December, 2006","Week 32, 2006",462666.0,462651.0,16.0,192114.0,17585.0,38717.0,41.0,115965.0,1834.0,6370.0,11602.0,,161201.0,815981.0,718149.0,27320.0,59893.0,2479.0,,270.0,2095.0,20.0,10.0,,,84.0,,,,,3973.0,4168.0,815981.0
India,"Financial Year (Apr - Mar), 2006","November, 2006","October - December, 2006","Week 31, 2006",460294.0,460274.0,20.0,194526.0,3976.0,38778.0,41.0,131935.0,1718.0,6428.0,11650.0,,164600.0,819420.0,719192.0,27320.0,60570.0,3956.0,,436.0,2545.0,870.0,21.0,,,84.0,,,,,3973.0,4408.0,819420.0
India,"Financial Year (Apr - Mar), 2006","October, 2006","October - December, 2006","Week 30, 2006",462912.0,462890.0,23.0,188201.0,5968.0,40091.0,41.0,122259.0,1830.0,6287.0,11725.0,,171340.0,822453.0,724586.0,28506.0,56462.0,4441.0,,157.0,2950.0,1200.0,,,,134.0,,,,,3973.0,4486.0,822453.0
India,"Financial Year (Apr - Mar), 2006","October, 2006","October - December, 2006","Week 29, 2006",460032.0,460007.0,25.0,204986.0,9811.0,40922.0,65.0,134185.0,1874.0,6500.0,11629.0,,168770.0,833787.0,721805.0,28506.0,70900.0,4283.0,,,2853.0,1325.0,21.0,,,84.0,,,,,3973.0,4320.0,833787.0
India,"Financial Year (Apr - Mar), 2006","October, 2006","October - December, 2006","Week 28, 2006",451325.0,451306.0,19.0,192868.0,5689.0,42105.0,41.0,125080.0,1931.0,6388.0,11634.0,,167178.0,811372.0,719221.0,28506.0,50326.0,3772.0,,250.0,2888.0,550.0,,,,84.0,,,,,3973.0,5573.0,811372.0
India,"Financial Year (Apr - Mar), 2006","October, 2006","October - December, 2006","Week 27, 2006",447425.0,447388.0,37.0,185691.0,2381.0,43031.0,41.0,120282.0,1728.0,6340.0,11888.0,,171154.0,804271.0,722052.0,28506.0,38968.0,4072.0,,477.0,2940.0,550.0,21.0,,,84.0,,,,,3973.0,6701.0,804271.0
India,"Financial Year (Apr - Mar), 2006","September, 2006","July - September, 2006","Week 26, 2006",442978.0,442960.0,18.0,217459.0,14921.0,42064.0,41.0,140347.0,1816.0,6368.0,11902.0,,178354.0,838791.0,727733.0,28506.0,67743.0,4874.0,,242.0,2945.0,1430.0,,,,257.0,,,,,3973.0,5963.0,838791.0
India,"Financial Year (Apr - Mar), 2006","September, 2006","July - September, 2006","Week 25, 2006",441851.0,441831.0,20.0,204663.0,23472.0,40672.0,41.0,120654.0,1793.0,6375.0,11656.0,,184595.0,831109.0,731248.0,30436.0,54464.0,3219.0,,138.0,2976.0,,21.0,,,84.0,,,,,3973.0,7769.0,831109.0
India,"Financial Year (Apr - Mar), 2006","September, 2006","July - September, 2006","Week 24, 2006",444885.0,444858.0,27.0,193520.0,100.0,39431.0,41.0,134017.0,2025.0,6246.0,11660.0,,184036.0,822440.0,729958.0,30436.0,46288.0,3130.0,,130.0,2902.0,,14.0,,,84.0,,,,,3973.0,8656.0,822440.0
India,"Financial Year (Apr - Mar), 2006","September, 2006","July - September, 2006","Week 23, 2006",445473.0,445458.0,15.0,181594.0,100.0,39443.0,41.0,122190.0,1797.0,6327.0,11696.0,,183755.0,810822.0,729196.0,30436.0,33443.0,2966.0,,378.0,2483.0,,21.0,,,84.0,,,,,3973.0,10809.0,810822.0
India,"Financial Year (Apr - Mar), 2006","September, 2006","July - September, 2006","Week 22, 2006",440163.0,440140.0,23.0,182610.0,100.0,38478.0,41.0,123909.0,1731.0,6237.0,12114.0,,195828.0,818602.0,740536.0,30436.0,30437.0,1942.0,,487.0,1369.0,,2.0,,,84.0,,,,,3973.0,11278.0,818602.0
India,"Financial Year (Apr - Mar), 2006","August, 2006","July - September, 2006","Week 21, 2006",440998.0,440973.0,25.0,195855.0,6891.0,42364.0,41.0,126725.0,1838.0,6278.0,11718.0,,193224.0,830078.0,736438.0,30496.0,45870.0,1743.0,,171.0,1437.0,30.0,21.0,,,84.0,,,,,3973.0,11557.0,830078.0
India,"Financial Year (Apr - Mar), 2006","August, 2006","July - September, 2006","Week 20, 2006",445818.0,445794.0,24.0,183753.0,1035.0,39931.0,41.0,122650.0,1889.0,6219.0,11988.0,,191979.0,821550.0,734580.0,30496.0,39600.0,749.0,,47.0,607.0,,11.0,,,84.0,,,,,3973.0,12152.0,821550.0
India,"Financial Year (Apr - Mar), 2006","August, 2006","July - September, 2006","Week 19, 2006",445688.0,445676.0,12.0,182372.0,1339.0,39946.0,41.0,121258.0,1800.0,6261.0,11727.0,,192457.0,820516.0,733941.0,30496.0,38532.0,351.0,,162.0,90.0,,15.0,,,84.0,,,,,3973.0,13223.0,820516.0
India,"Financial Year (Apr - Mar), 2006","August, 2006","July - September, 2006","Week 18, 2006",441725.0,441710.0,15.0,187960.0,101.0,38980.0,41.0,120321.0,1873.0,6178.0,20466.0,,195072.0,824756.0,737498.0,30496.0,37973.0,386.0,,252.0,35.0,,15.0,,,84.0,,,,,3973.0,14431.0,824756.0
India,"Financial Year (Apr - Mar), 2006","July, 2006","July - September, 2006","Week 17, 2006",438973.0,438958.0,15.0,188363.0,101.0,38995.0,41.0,120376.0,1929.0,6263.0,20658.0,,187497.0,814833.0,731320.0,28479.0,35992.0,1843.0,,47.0,1712.0,,,,,84.0,,,,,3973.0,13226.0,814833.0
India,"Financial Year (Apr - Mar), 2006","July, 2006","July - September, 2006","Week 16, 2006",442436.0,442421.0,16.0,185307.0,100.0,37727.0,41.0,118953.0,1911.0,6194.0,20381.0,,189291.0,817034.0,732410.0,28479.0,36496.0,1565.0,,,1479.0,2.0,,,,84.0,,,,,3973.0,14110.0,817034.0
India,"Financial Year (Apr - Mar), 2006","July, 2006","July - September, 2006","Week 15, 2006",445514.0,445504.0,11.0,184234.0,100.0,36260.0,41.0,119352.0,1765.0,6180.0,20536.0,,180774.0,810523.0,722989.0,28479.0,39642.0,1577.0,,,1491.0,2.0,,,,84.0,,,,,3973.0,13862.0,810523.0
India,"Financial Year (Apr - Mar), 2006","July, 2006","July - September, 2006","Week 14, 2006",444570.0,444559.0,10.0,179194.0,101.0,34760.0,41.0,115715.0,1812.0,6163.0,20602.0,,179071.0,802834.0,720924.0,28479.0,29379.0,4703.0,2988.0,194.0,1435.0,2.0,,,,84.0,,,,,3973.0,15376.0,802834.0
India,"Financial Year (Apr - Mar), 2006","June, 2006","April - June, 2006","Week 12, 2006",445145.0,445126.0,20.0,174628.0,1608.0,33124.0,41.0,120322.0,1800.0,6185.0,11548.0,,181868.0,801642.0,712297.0,32549.0,42799.0,1524.0,,,1419.0,2.0,16.0,,,87.0,,,,,3973.0,8500.0,801642.0
India,"Financial Year (Apr - Mar), 2006","June, 2006","April - June, 2006","Week 11, 2006",448521.0,448504.0,18.0,178996.0,100.0,33056.0,41.0,125927.0,1836.0,6120.0,11916.0,,181538.0,809055.0,712892.0,32549.0,46598.0,1332.0,,,1221.0,2.0,22.0,,,87.0,,,,,3973.0,11712.0,809055.0
India,"Financial Year (Apr - Mar), 2006","June, 2006","April - June, 2006","Week 10, 2006",448458.0,448441.0,17.0,174463.0,101.0,30610.0,41.0,123755.0,1886.0,6152.0,11918.0,,180694.0,803614.0,712159.0,32549.0,41415.0,1447.0,,,1336.0,2.0,22.0,,,87.0,,,,,3973.0,12072.0,803614.0
India,"Financial Year (Apr - Mar), 2006","June, 2006","April - June, 2006","Week 09, 2006",444300.0,444277.0,24.0,287639.0,101.0,29139.0,41.0,119964.0,119964.0,6084.0,12346.0,,192164.0,806124.0,723660.0,32549.0,23406.0,9627.0,8966.0,,557.0,2.0,15.0,,,87.0,,,,,3973.0,12909.0,806124.0
India,"Financial Year (Apr - Mar), 2006","May, 2006","April - June, 2006","Week 08, 2006",443913.0,443893.0,20.0,170448.0,100.0,27817.0,41.0,122558.0,1847.0,6157.0,11928.0,,177786.0,792148.0,713007.0,28335.0,34392.0,1445.0,1203.0,,138.0,2.0,15.0,,,87.0,,,,,3973.0,10997.0,792148.0
India,"Financial Year (Apr - Mar), 2006","May, 2006","April - June, 2006","Week 07, 2006",447166.0,447142.0,24.0,168105.0,100.0,27814.0,41.0,119965.0,1944.0,6165.0,12076.0,,173598.0,788869.0,708625.0,28335.0,29629.0,7168.0,5614.0,367.0,1088.0,2.0,10.0,,,87.0,,,,,3973.0,11140.0,788869.0
India,"Financial Year (Apr - Mar), 2006","May, 2006","April - June, 2006","Week 06, 2006",448939.0,448914.0,25.0,166194.0,102.0,25364.0,262.0,120112.0,1984.0,6192.0,12178.0,,171070.0,786203.0,705780.0,28335.0,37124.0,329.0,,,160.0,72.0,10.0,,,87.0,,,,,3973.0,10663.0,786203.0
India,"Financial Year (Apr - Mar), 2006","May, 2006","April - June, 2006","Week 05, 2006",444744.0,444723.0,20.0,171832.0,100.0,24832.0,41.0,126368.0,1939.0,6162.0,12390.0,,162563.0,779138.0,697115.0,28335.0,38126.0,1135.0,,,961.0,72.0,15.0,,,87.0,,,,,3973.0,10455.0,779138.0
India,"Financial Year (Apr - Mar), 2006","April, 2006","April - June, 2006","Week 04, 2006",438681.0,438667.0,14.0,178795.0,100.0,24276.0,41.0,133968.0,1955.0,6285.0,12170.0,,159837.0,777313.0,690730.0,28335.0,41242.0,2278.0,,974.0,1083.0,72.0,15.0,,,134.0,,,,,3973.0,10755.0,777313.0
India,"Financial Year (Apr - Mar), 2006","April, 2006","April - June, 2006","Week 03, 2006",438005.0,437987.0,17.0,165639.0,100.0,25223.0,41.0,119954.0,1945.0,6163.0,12213.0,,149421.0,753065.0,679675.0,25674.0,29324.0,3674.0,,1463.0,1629.0,410.0,15.0,,,157.0,,,,,3973.0,10746.0,753065.0
India,"Financial Year (Apr - Mar), 2006","April, 2006","April - June, 2006","Week 02, 2006",434078.0,434059.0,19.0,155545.0,2460.0,26196.0,41.0,106818.0,1778.0,6063.0,12189.0,,145351.0,734975.0,673525.0,25674.0,18064.0,3363.0,,735.0,2103.0,430.0,8.0,,,87.0,,,,,3973.0,10376.0,734975.0
India,"Financial Year (Apr - Mar), 2006","April, 2006","April - June, 2006","Week 01, 2006",426377.0,426371.0,6.0,184416.0,19251.0,27142.0,41.0,117737.0,1934.0,5991.0,12320.0,,134138.0,744931.0,659148.0,25674.0,43591.0,3325.0,,170.0,2609.0,432.0,27.0,,,87.0,,,,,3973.0,9220.0,744931.0
India,"Financial Year (Apr - Mar), 2005","March, 2006","January - March, 2006","Week 52, 2005",421940.0,421922.0,18.0,205934.0,28928.0,29062.0,41.0,127061.0,2299.0,6152.0,12391.0,,133063.0,760937.0,647327.0,25674.0,70409.0,4746.0,,86.0,2998.0,1488.0,7.0,,,167.0,,,,,3973.0,8809.0,760937.0
India,"Financial Year (Apr - Mar), 2005","March, 2006","January - March, 2006","Week 51, 2005",423123.0,423110.0,14.0,212545.0,46464.0,29062.0,41.0,117414.0,1869.0,5991.0,11704.0,,132311.0,767979.0,634881.0,25541.0,91438.0,4793.0,,,2376.0,2241.0,9.0,,,167.0,,,,,3973.0,7353.0,767979.0
India,"Financial Year (Apr - Mar), 2005","March, 2006","January - March, 2006","Week 50, 2005",425252.0,425242.0,10.0,185827.0,29324.0,29089.0,41.0,108656.0,1677.0,5804.0,11236.0,,132177.0,743257.0,620340.0,25541.0,83102.0,3078.0,,,2437.0,319.0,187.0,,,135.0,,,,,3973.0,7224.0,743257.0
India,"Financial Year (Apr - Mar), 2005","March, 2006","January - March, 2006","Week 49, 2005",423317.0,423304.0,13.0,188677.0,24704.0,30037.0,41.0,115351.0,1905.0,5883.0,10756.0,,126895.0,738891.0,611515.0,25541.0,86022.0,4675.0,,,2671.0,1573.0,29.0,,,402.0,,,,,3973.0,7166.0,738891.0
India,"Financial Year (Apr - Mar), 2005","March, 2006","January - March, 2006","Week 48, 2005",418113.0,418099.0,14.0,174683.0,11993.0,31011.0,41.0,113539.0,1729.0,5812.0,10558.0,,129201.0,721997.0,606149.0,25541.0,75718.0,3571.0,,,2180.0,978.0,14.0,,,399.0,,,,,3973.0,7046.0,721997.0
India,"Financial Year (Apr - Mar), 2005","February, 2006","January - March, 2006","Week 47, 2005",414864.0,414851.0,12.0,183285.0,17113.0,31958.0,41.0,115903.0,1895.0,5813.0,10562.0,,125832.0,723980.0,600762.0,25030.0,82515.0,4386.0,,14.0,1465.0,2479.0,29.0,,,399.0,,,,,3973.0,7314.0,723980.0
India,"Financial Year (Apr - Mar), 2005","February, 2006","January - March, 2006","Week 46, 2005",416314.0,416299.0,15.0,176766.0,20900.0,32932.0,41.0,105063.0,1716.0,5804.0,10310.0,,125705.0,718786.0,599346.0,25030.0,78423.0,5233.0,,,1715.0,3033.0,9.0,,,476.0,,,,,3973.0,6781.0,718786.0
India,"Financial Year (Apr - Mar), 2005","February, 2006","January - March, 2006","Week 45, 2005",415456.0,415443.0,14.0,185255.0,19982.0,33878.0,41.0,113266.0,1801.0,5798.0,10489.0,,121879.0,722592.0,592374.0,25030.0,89224.0,5464.0,,,1702.0,3125.0,24.0,,,613.0,,,,,3973.0,6528.0,722592.0
India,"Financial Year (Apr - Mar), 2005","February, 2006","January - March, 2006","Week 44, 2005",410212.0,410190.0,21.0,167717.0,11183.0,34852.0,41.0,103904.0,1844.0,5582.0,10311.0,,124459.0,702387.0,589919.0,25030.0,72163.0,4560.0,,,1791.0,2116.0,9.0,,,644.0,,,,,3973.0,6743.0,702387.0
India,"Financial Year (Apr - Mar), 2005","January, 2006","January - March, 2006","Week 43, 2005",407535.0,407522.0,13.0,188860.0,19180.0,37280.0,41.0,114972.0,1781.0,5476.0,10130.0,,123944.0,720338.0,588435.0,23770.0,91099.0,6733.0,,,2795.0,3106.0,24.0,,,808.0,,,,,3973.0,6327.0,720338.0
India,"Financial Year (Apr - Mar), 2005","January, 2006","January - March, 2006","Week 42, 2005",408583.0,408571.0,12.0,180051.0,17128.0,39703.0,41.0,105733.0,1885.0,5508.0,10053.0,,126376.0,715012.0,591080.0,23770.0,83975.0,5900.0,,,2952.0,1835.0,9.0,,,1104.0,,,,,3973.0,6312.0,715012.0
India,"Financial Year (Apr - Mar), 2005","January, 2006","January - March, 2006","Week 41, 2005",409084.0,409072.0,13.0,199033.0,16231.0,41183.0,41.0,124086.0,1794.0,5435.0,10263.0,,126250.0,734368.0,590020.0,23770.0,103882.0,6450.0,,,2731.0,2342.0,36.0,,,1341.0,,,,,3973.0,6273.0,734368.0
India,"Financial Year (Apr - Mar), 2005","January, 2006","January - March, 2006","Week 40, 2005",402747.0,402732.0,15.0,165987.0,4812.0,42712.0,41.0,101118.0,1734.0,5512.0,10058.0,,129335.0,698068.0,594666.0,23770.0,66223.0,3099.0,,56.0,2684.0,251.0,21.0,,,87.0,,,,,3973.0,6337.0,698068.0
India,"Financial Year (Apr - Mar), 2005","December, 2005","October - December, 2005","Week 39, 2005",398007.0,397991.0,16.0,206232.0,25955.0,46112.0,41.0,116716.0,1803.0,5540.0,10065.0,,127248.0,731488.0,590497.0,23770.0,99318.0,7324.0,,195.0,2783.0,2820.0,9.0,,,1517.0,,,,,3973.0,6606.0,731488.0
India,"Financial Year (Apr - Mar), 2005","December, 2005","October - December, 2005","Week 38, 2005",399587.0,399572.0,14.0,201291.0,33609.0,47614.0,41.0,102881.0,1737.0,5511.0,9898.0,,127176.0,728055.0,624150.0,22626.0,66896.0,3578.0,,66.0,2806.0,460.0,24.0,,,222.0,,,,,3973.0,6832.0,728055.0
India,"Financial Year (Apr - Mar), 2005","December, 2005","October - December, 2005","Week 37, 2005",400906.0,400895.0,11.0,199732.0,12716.0,51070.0,41.0,118776.0,1765.0,5465.0,9899.0,,135070.0,735708.0,629949.0,22626.0,70618.0,2189.0,,,2003.0,75.0,24.0,,,87.0,,,,,3973.0,6354.0,735708.0
India,"Financial Year (Apr - Mar), 2005","December, 2005","October - December, 2005","Week 36, 2005",399737.0,399723.0,14.0,191634.0,11463.0,55500.0,41.0,107508.0,1626.0,5517.0,9979.0,,142388.0,733760.0,636792.0,22626.0,61027.0,2474.0,,403.0,1975.0,,9.0,,,87.0,,,,,3973.0,6869.0,733760.0
India,"Financial Year (Apr - Mar), 2005","December, 2005","October - December, 2005","Week 35, 2005",394130.0,394116.0,14.0,192624.0,4213.0,59902.0,41.0,110868.0,1925.0,5449.0,10226.0,,137446.0,724201.0,631542.0,22626.0,55341.0,3199.0,,331.0,2772.0,,9.0,,,87.0,,,,,3973.0,7520.0,724201.0
India,"Financial Year (Apr - Mar), 2005","November, 2005","October - December, 2005","Week 34, 2005",393139.0,393124.0,15.0,205071.0,13402.0,64332.0,41.0,109687.0,1876.0,5480.0,10253.0,,129584.0,727794.0,622604.0,21943.0,69428.0,3240.0,,234.0,2910.0,,9.0,,,87.0,,,,,3973.0,6605.0,727794.0
India,"Financial Year (Apr - Mar), 2005","November, 2005","October - December, 2005","Week 33, 2005",395917.0,395901.0,16.0,207199.0,9939.0,65813.0,41.0,114120.0,1826.0,5501.0,9959.0,,129389.0,732506.0,622066.0,21943.0,73927.0,4004.0,,156.0,2881.0,366.0,14.0,,,587.0,,,,,3973.0,6592.0,732506.0
India,"Financial Year (Apr - Mar), 2005","November, 2005","October - December, 2005","Week 32, 2005",397894.0,397876.0,18.0,205575.0,13341.0,68268.0,41.0,106701.0,1799.0,5465.0,9960.0,,131043.0,734511.0,623035.0,21943.0,74331.0,4572.0,,58.0,2938.0,966.0,14.0,,,596.0,,,,,3973.0,6657.0,734511.0
India,"Financial Year (Apr - Mar), 2005","November, 2005","October - December, 2005","Week 31, 2005",397528.0,397510.0,17.0,200916.0,111.0,69749.0,818.0,112882.0,1792.0,5534.0,10030.0,,127642.0,726085.0,619484.0,21943.0,70134.0,3098.0,,134.0,2830.0,23.0,24.0,,,87.0,,,,,3973.0,7454.0,726085.0
India,"Financial Year (Apr - Mar), 2005","October, 2005","October - December, 2005","Week 30, 2005",385629.0,385607.0,22.0,193451.0,1598.0,69752.0,41.0,104663.0,1704.0,5627.0,10066.0,,128098.0,707179.0,620583.0,20727.0,51240.0,2514.0,,80.0,2333.0,,14.0,,,87.0,,,,,3973.0,8142.0,707179.0
India,"Financial Year (Apr - Mar), 2005","October, 2005","October - December, 2005","Week 29, 2005",381812.0,381796.0,16.0,202214.0,5564.0,69248.0,41.0,109672.0,1896.0,5718.0,10075.0,,125744.0,709768.0,617556.0,20727.0,56365.0,2811.0,,11.0,2689.0,,24.0,,,87.0,,,,,3973.0,8338.0,709768.0
India,"Financial Year (Apr - Mar), 2005","October, 2005","October - December, 2005","Week 28, 2005",383674.0,383656.0,18.0,207122.0,6843.0,68276.0,41.0,113929.0,1855.0,5643.0,10535.0,,125024.0,715821.0,616353.0,20727.0,63492.0,2817.0,,69.0,2644.0,,17.0,,,87.0,,,,,3973.0,8460.0,715821.0
India,"Financial Year (Apr - Mar), 2005","October, 2005","October - December, 2005","Week 27, 2005",377892.0,377881.0,12.0,200732.0,9117.0,67132.0,41.0,106760.0,1920.0,5577.0,10185.0,,117114.0,695739.0,608117.0,20727.0,50634.0,2926.0,,225.0,2597.0,,17.0,,,87.0,,,,,3973.0,9363.0,695739.0
India,"Financial Year (Apr - Mar), 2005","September, 2005","July - September, 2005","Week 26, 2005",370329.0,370318.0,11.0,205298.0,14173.0,67328.0,41.0,105700.0,1758.0,5638.0,10660.0,,111688.0,687315.0,602309.0,20727.0,47517.0,3411.0,,,2522.0,800.0,2.0,,,87.0,,,,,3973.0,9379.0,687315.0
India,"Financial Year (Apr - Mar), 2005","September, 2005","July - September, 2005","Week 25, 2005",372203.0,372189.0,14.0,218126.0,19856.0,65829.0,41.0,114732.0,1802.0,5648.0,10218.0,,111098.0,701428.0,602052.0,19971.0,63317.0,2626.0,,111.0,2405.0,21.0,2.0,,,87.0,,,,,3973.0,9490.0,701428.0
India,"Financial Year (Apr - Mar), 2005","September, 2005","July - September, 2005","Week 24, 2005",375725.0,375711.0,14.0,193649.0,3994.0,63827.0,41.0,108040.0,1754.0,5586.0,10407.0,,115815.0,685189.0,606472.0,19971.0,41186.0,3206.0,,292.0,2825.0,,2.0,,,87.0,,,,,3973.0,10381.0,685189.0
India,"Financial Year (Apr - Mar), 2005","September, 2005","July - September, 2005","Week 23, 2005",376152.0,376138.0,14.0,175834.0,2310.0,61855.0,41.0,94029.0,1893.0,5516.0,10190.0,,120201.0,672186.0,610230.0,19971.0,23636.0,2542.0,,194.0,2259.0,,2.0,,,87.0,,,,,3973.0,11834.0,672186.0
India,"Financial Year (Apr - Mar), 2005","September, 2005","July - September, 2005","Week 22, 2005",371997.0,371980.0,17.0,198700.0,101.0,78906.0,41.0,101395.0,1827.0,5506.0,10924.0,,123503.0,694198.0,613361.0,19971.0,43208.0,2493.0,,,2398.0,6.0,2.0,,,87.0,,,,,3973.0,11193.0,694198.0
India,"Financial Year (Apr - Mar), 2005","August, 2005","July - September, 2005","Week 21, 2005",372541.0,372514.0,27.0,202269.0,3662.0,76936.0,41.0,104068.0,1852.0,5529.0,10181.0,,112500.0,687310.0,603470.0,19116.0,47081.0,2339.0,,350.0,1900.0,,2.0,,,87.0,,,,,3973.0,11332.0,687310.0
India,"Financial Year (Apr - Mar), 2005","August, 2005","July - September, 2005","Week 20, 2005",376200.0,376189.0,11.0,198308.0,2347.0,69962.0,281.0,108020.0,1789.0,5659.0,10250.0,,108422.0,682929.0,598716.0,19116.0,46562.0,2684.0,,429.0,1693.0,473.0,2.0,,,87.0,,,,,3973.0,11878.0,682929.0
India,"Financial Year (Apr - Mar), 2005","August, 2005","July - September, 2005","Week 19, 2005",377088.0,377078.0,11.0,192059.0,101.0,69729.0,41.0,104545.0,1928.0,5537.0,10178.0,,114135.0,683281.0,603965.0,19116.0,40471.0,2550.0,,249.0,2212.0,,2.0,,,87.0,,,,,3973.0,13207.0,683281.0
India,"Financial Year (Apr - Mar), 2005","August, 2005","July - September, 2005","Week 18, 2005",375105.0,375091.0,14.0,186410.0,100.0,68755.0,41.0,94320.0,1745.0,5393.0,16056.0,,108233.0,669748.0,594496.0,19116.0,35708.0,2472.0,,411.0,1972.0,,2.0,,,87.0,,,,,3973.0,13983.0,669748.0
India,"Financial Year (Apr - Mar), 2005","July, 2005","July - September, 2005","Week 17, 2005",372200.0,372193.0,8.0,206665.0,100.0,68765.0,41.0,113084.0,2324.0,5991.0,16360.0,,103576.0,682441.0,585319.0,19375.0,58891.0,3234.0,,729.0,2416.0,,2.0,,,87.0,,,,,3973.0,11649.0,682441.0
